"","reviews"
"231","TV에서 극장동시상영중이길래 별생각없이 지나쳐가는 하나의 영화? 같은 수준으로 봤는데 입가에 미소가 떠나지않고 봤습니다 영화관에서 보지 못한것이 아쉬울 따름이네요  "
"232","교훈을주는 훈훈한영화  "
"233","옳음과 친절함 중 택할 수 있다면 친절함을 택하라  "
"234","가슴따뜻해지는 영화. 아직 안보셨다면 꼭 봐야할영화.  "
"235","최고에요. 몇 번을 볼 만큼 좋은 영화입니다. 말로는 다 담을 수 없는 중요하고 값진 것들이 담겨있습니다.  "
"236","주인공만 묘사하는게아니라 주인공과 얽힌 주변인물만의 이야기도 묘사해서 더욱 깊게몰입할수있었다.어기만이 주인공이아니었다.결국 모두가 사연이있었고 모두주인공이었다.  "
"237","너무 많이 눈물이 났지만~ 그건 기쁨이고 감동의 눈물이였어요. 입가에 미소가 끊이질 않는 아주 훌륭한 영화네요~~ 모든이에게 친절하고 따뜻한 세상이 되길 바라며..  "
"238","좋은 영화 입니다 추천해요  "
"239","어기 비아 잭윌 써머 그리고 줄리안까지 모두 멋진 어른이 되길 바란다  "
"240","영화상영후 10분만에 울었다...우리 모든사람들의 이야기...  "
"241","한국에도 이런 영화가 필요하다 !!  "
"242","우리 주위에 이미 많은 원더들. 우리는 보기만 하면 된다  "
"243","이렇게 사랑스러운 영화가 있을 수 있다니 어기를 응원하게 된다 ㅜㅜ  "
"244","세상에 이런 아이들만 있다면 참 좋은 세상이 될텐데..  "
"245","이상한게아니라 특별한거야  "
"246","어기를 보면서 스스로가 참 부끄러워졌습니다. 알고보면 세상에 평범한 사람은 없다는 것을, 모두가 특별하다는 것을 깨닳게해 준 정말 아름다운 영화입니다. 추천합니다!  "
"247","관람객2시간중 1시간 50분 동안 눈물 흘림. 레알참트루...  "
"248","새학기 시작하는 아들에게 보여주었어요~~^^  "
"249","보는내내 울고 웃으며 힐링...처음 연달아 두 번 본 영화..꼭 보세요 명작입니다  "
"250","따듯한영화네요보는내내 가슴이 뭉클~^^  "
"251","처음부터 끝까지 눈물 주루룩....  "
"252","저의 인생의 Top 3 영화를 찾아낸 것 같네요. 정말 재미있게 봤습니다. 다른 상업적 영화를 보면서 질리던 것들이 한방에 씻겨나가는 듯한 느낌이랄까? ㅋㅋㅋ  "
"253","노아주프 보고 평점 10 드립니다.  "
"254","정말 슬픈영화를 봐도  감정에 끄떡없던 내가 마지막 장면 보고 울컥했던건 이영화가 처음이다.  "
"255","굿! 최근 몇년동안 최고의 감동영화였음  "
"256","최고다 내용이며 대사며 너무 좋네요  흥행이 안된게 아쉽다 많이들 봤으면 해요  "
"257","영화를 보면서 깨닫는게 너무많았고 많이배웠다. 엄마가 된다면 아이에게 꼭 이렇게 얘기해주고싶다  "
"258","&#34;사랑&#34;이 있고 &#34;사랑&#34;이 더해지면 원더(기적)이 된다  "
"259","추운겨울 마음이 따뜻해지는 영화입니다. 꼭 보세요  "
"260","관람객너무 아름다운 영화였습니다.  "
"261","관람객비아의 입장이 많이 공감되었다.  "
"262","여운도 오래가고 감명깊게 봤습니다. 제 자신을 돌아볼 수 있는 계기가 되었어요.  "
"263","나도 못생겨서 친구없는데 이거보고 더슬퍼졋다.  "
"264","가슴 따뜻해지지만 영화는 영화. 미란다 이야기는 대충 넘어감  "
"265","시작부터 울면서 봐야 함  "
"266","따뜻한 영화.. 사랑스런 어기와 친구들  "
"267","여러분 꼭 보세요. 진짜. 감동적이여서 눈물 콧물 다 흘림. 자존감 낮은 사람한테도 좋지만 그냥 봐도 힘이 되는 영화임.  "
"268","원더 최고의 영화입니다.  "
"269","진짜 마음 한 편이 울리는 영화?  "
"270","지금까지 살면서 이렇게 많이 울컥했던 영화는 원더가 처음입니다  "
"271","대한민국 사회가 꼭 봐야할 영화.  "
"272","올해의 영화중에 최고다 이건 진짜. 재밋다 어기가  고등학생 대학생 된 내용도 시리즈로 나오면좋겠다 정말훈훈하고좋다 최고 여러분 진심강추요 슬픈건아닌데 기쁨에 눈물이랄까? 눈물이 저도모르게 나와요  "
"273","이런 영화 너무 좋아요^^  "
"274","정말좋은영화입니다 감동적이면서도 행복해지는 영화입니다 강추드립니다  "
"275","마음을 콕콕찌르는 눈물이 왈칵 나오는 넘 멋지고 감동 그리고 큰 교훈이 담겨져있는 영화여서 오래기억될것같아요 !!  "
"276","반짝반짝 빛나는 영화. 정말 감동이 뭔지 이 영화를 보면 알게 됩니다!! 처음 볼 때는 장면장면마다 감동이고 눈물이 흘렀는데 몇번 더 극장에서 보니 이제는 미소지으며 볼 수 있는 사랑스러운 영화 원더!!  "
"277","이햐.. 진정 태어나서 평점한번도 안매겨본사람임 물론 이런글도 첨써봅니다. 근데 이영화는 그냥지나칠수가없네요 왜냐, 무조건 보세요 보시면압니다 원더는 무조건 평점 만점주기도 부족하다 진짜 세상을 다시, 바라보게하는 영화.. 자녀분들한테도 꼭보여주세요  "
"278","감동이다 평점 10점만점에 난 20점 주고 싶다. 정말 대단한 여운이 남는다.ㅜㅜ  "
"279","정말 잘 만든 영화. 이런 게 드라마틱  "
"280","너무 따듯하다... 아...  "
"281","조용한 눈물이 흐르는 영화.  "
"282","슬픈장면없이 가슴을 후벼파는감동. 이런영화오랜만이네요 제대로힐링했어요 또한 잭윌 미모어쩔거야 ㅠㅠ  "
"283","학교 폭력 문제에 대한 해결책을 제시 하는 영화...학교 이미지 실추될까봐 감추고 무마해 주려는 교장 선생님들이 꼭 봐야 한다  "
"284","최고에요 너무좋았어요  "
"285","관람객마음이 따뜻해지는 영화..힘든 삶이지만 서로 기대고 사랑하며 성장하는 모습에 영화임을 알면서도 등장인물들을 응원하게 되는 영화예요.  "
"286","관람객보는내내 너무 감동받음♡  "
"287","관람객눈물이 왜이리 나던지.. 나도 누군가에게 , 또는 세상이 따뜻해질 수 있도록 행동하는 사람이 되야겠다는 생각이 드는 영화였다.  "
"288","가족과 같이 봤는데 너무 감독적입니다. 우리 아이들이 엄지 척하네요...  "
"289","관람객굿입니다아 굿입니다아  "
"290","관람객다같이 성장하는 이야기  "
"291","잔잔하게흘러가는데지루할틈이없다.연출,연기,스토리모든것이좋았던진정웰메이드무비~~  "
"292","관람객잔잔한 사랑 ~~~소설책으로  다시 영화로 방학기간 아이들과 희망,용기를 얻을수 있는 멋진시간 되었네요.  "
"293","관람객책만큼 좋았습니다~따뜻한 영화  "
"294","옳음과 친절함 중 하나를 택해야할땐 친절함을 택하라.  학교를 다닌 사람이라면 누구나 봐야할 영화.  "
"295","선함은 애매하지 않다는 걸 배웁니다.  "
"296","관람객너무너무 눈물나는 영화였어요. 보는 내내 눈물이 흘렀습니다. 이토록 아름다운 역전승을 위해 힘든 나날을 웃음으로 보낼 수 있는건가봅니다. 따뜻한 영화를 만들어주셔서 감사합니다♡  "
"297","관람객8살 아이도 잘소화할수있는 자막영화네요착한영화로 너무 재밌게 잘보았습니다  "
"298","관람객고문하고 취조하고 이런 영화 말고 감동 받으려고 선택한 탁월한 영화였어요 강추입니다 더빙 넣어 초중딩들도  단체관람 했으면 좋겠어요 마음이 따뜻해지는 감동 명화입니다  "
"299","관람객정말 더 아름답고 정의로운 우리 사회를 위해! 꼭꼭 강추!  "
"300","관람객감동적이면서 장애는 불편한 것이지  이상한 것이 아니라는 걸 느꼈어요.아이들하고 같이 보면 좋을 것 같아요  "
"301","관람객다시한번 보고싶은 영화입니다. 감동적이었고 초등 저학년인 아들한테 나와 다른 사람들을 편견없이 볼 수 있게 만들어준 값진 시간이었습니다.  "
"302","관람객아이들하고 보기에 좋은 영화네요. &#39;특별하게 태어났으면 평범하게 살 수 없는거야&#39; 란 말이 가슴 속에 남네요.  "
"303","인생에서 중요한 것들을 다시한번 생각하게 만들어주는 영화  "
"304","너무 감동적인 영화에요 힘든 환경속이서도 항상 긍정적인 생각을 하면서 그 힘듦을 헤쳐나와 어기 주위에 친구들이 생겼을때 너무 감동적이였다  "
"305","힘든 시기를 보내고 있는 이들에게 위로를 건네주는 노래 같은 영화  "
"306","관람객힘들어 하는 모든이들에게 따뜻한 위로를 주는 영화  "
"307","관람객따뜻한 청소년 성장드라마였어요~사람마다 생각과 상황이 다름을!!  "
"308","관람객아이와 볼 수 있는 감동적인 이야기였습니다. 이것이 현실이었다면, 싶은.  "
"309","관람객각자 각자의 소중한 스토리가 있다는 것  "
"310","관람객영화 &#34;원더&#34; 추천합니다. 남녀노소 누구나 재미난 동화같습니다. 좋아서 찔끔 눈물 나는 영화입니다.  "
"311","따뜻함으로 꽉 차 보는 내내 행복했던 영화. 평생에 한 번은 누구나 박수 받을 자격이 있음을 기억하기를..!  "
"312","다운로드 하고서 볼까말까 고민을 수십번 했다보고나서 .. 감동받고 또 감동 받았다..  "
"313","미국식 문화와 감성으로 만든 한국식 신파영화  "
"314","과장이 아닌 진실된 평을 처음으로 남겨봅니다. 저는 평소 영화를 즐겨보는 사람인데, 이 영화는 제가 근 몇년간 본 영화중에서 단언컨대, 정말 가슴따뜻하고 뜻깊은 영화였습니다. 제 자신도 돌아볼 수 있었던 영화이기도 했구요.  "
"315","보는 내내 울었어요ㅠㅠ  "
"316","막 엄청 울컥하거나 막 엄청 그런건 아닌데 꼭 한번보시면 좋을것같아요. 대사중에 교장말이 너무 와닿아요. 어기는 바뀔수 없다 하지만 우리가 그 사람을 보는 시각은 바뀔수있다.. 생각해보면 정말 그런듯..  "
"317","충분히 감동적인 영화이지만 온전히 현실을 담아내지 못했다. 현실의 어기 풀먼은 훨씬 더 고통스럽다는 것을  "
"318","우리는 누구나 아픔과 상처 한가지씩 안고 살아간다. 상대방의 아픔을 나눠 품을 수 있을 때 그 상처가 더 커지는 것이 아니라 되려 내 자신의 아픔까지 치유된다. 그것이 사랑이고 놀라운 능력이다.위대함은 강한 힘이 아니라 힘을 올바르게 사용하는 것이다  "
"319","네이트나 저스틴같은 남자 만나 이자벨같은 현명한 엄마로서 어기 비아 잭윌 썸머같은 아이들 키우고 사는 게 꿈  "
"320","남들과 다른 한 사람에 대한 영화인 줄 알았는데 그를 포함해 주변을 둘러싼 인물들의 동반 성장기..어기뿐만 아닌 모든 등장인물들이 원더!  "
"321","저는 이런 영화를 좋아해요. 바람직한 방향으로 가는 영화. 무작정 암적인 캐릭터 만들어내고 긴장감 쥐어짜는 것보다 우리가 바라는 세상을 보여주는 이런 영화가 너무 좋습니다.  "
"322","잔잔하게 괜찮았음 애기 귀엽.  "
"323","감동입니다. 아이들과 함께 보세요.  "
"324","어린아이의 마음이 고스란히 전달됬어요 너무 감동적입니다  "
"325","교사로써 학생들에게 한번쯤 꼭 보여주고 싶은 영화  "
"326","정말 따뜻한 영화입니다.  "
"327","관람객기대안했는데 너무 좋은 영화였어요 감동적이었어요  "
"328","정말 재밌게 잘 봤습니다. 감동받았어요  "
"329","누구나 어리숙하고 실수할 수도남에게 상처를 줄 수도 있다.하지만 진정으로 용서를 빌고 용서받는 사람은 많지 않다.우리가 좀 더 행복하기 위해 진정한 용기를 가졌으면 좋겠다그런 어른이되고 그런 아이로 키울 수 있기를!  "
"330","완전 강츄!!어린 배우들 너무 이쁘다는 ㅎㅎ  "
"331","정말 감동적이네요..ㅠㅜ  "
"332","관람객모처럼 재밌게 본 영화입니다! 잘 봤습니다 :)  "
"333","관람객가슴먹먹하고 재밌었다.  "
"334","관람객감동적인 성장 스토리...  "
"335","별 기대 없이 봤지만 보는 내내 눈물을 흘리게 하고 감동을 줬던 영화. 아이의 문제만이 아닌 주변 사람들의 입장과 그 안의 감정들을 담아낸 것이 새로웠으며 감정 전달이 잘 된 것 같다  "
"336","관람객따뜻함이 스며 있응 영화, 온가족 관람 추천  "
"337","또 보고싶은 따뜻한 영화  "
"338","내인생의 가장 최애작이된 작품 &#34;원더&#34; 어린 두 주인공을 보면서 사실 배려라는 것이 말로선 쉽지만 행동으론 베풀며 다가가긴 힘들다는 것을 또한번 느끼고 뒤돌아 보게됨. 상대방을 시기하고 험담하긴 쉽지만  사랑하고 축하하며 이해하긴 진정 어려우니까  "
"339","아이랑보고싶은데 더빙판도 개봉해주세요~  "
"340","관람객너무 감동적이고 재미있었어요  "
"341","너무도 감동스럽고 좋은 영화!!  "
"342","관람객아주 많이 감동적이다 주인공 주변 인물하나에 사랑과 슬픔을 잘 표현했다 특히 주인공 남자아이가 기뻤을때 우주복 입고 뛰는 모습 감독의 표현력이 대단하다  "
"343","관람객마음이 따뜻해지는 영화  "
"344","내 가족들의 얼굴이 하나하나 떠오르게 하는 최고의 따스함.  "
"345","관람객마음이 따뜻해지는 영화였습니다 잘봤습니다  "
"346","기대한것보다 더 감동적이고 아름다웠어요ㅠㅠ 엄청 울고 나왔네요 인생영화에요  "
